text,tag
כוורת המחזקת ארבעים,-1
דבמחזקת ארבעים סאה,-1
כרבי יוחנן דאמרינן,-1
נכנסת תחתיה היתה טומאה,-1
אכסדרה שנסדקה וטומאה בצד,-1
דכיון דאינה גבוהה טפח,-1
פרק י''ט מהלכות טומאת,-1
רשב''ג מפני שהב''ח,-1
תחת אהל כל,-1
אלא תוכה דכיון דאינה גבוהה,-1
יטמא מין ממיני הטומאה,-1
טומאת מת שכלי עץ הבא במדה,-1
ביאה אינו יודע,-1
כתב בפירוש אם סתם החלון,-1
אלא ששם טומאה בבית אין טמא אלא,-1
בו מתוכו טמא טומאת ז',-1
עיר עכו''ם שחרבה וגם מהיכן,-1
טפח עד שתביא לה טומאה,-1
וכן עצם בלא,-1
ליתני מביאה את הטומאה ותו,-1
ט''ס וצריך לכתוב של,-1
ודאי כדכתיבנא וההיא דאשקלון יש בה,-1
עץ וכיוצא בו שאינו כלי,-1
דפתח בכלי אבנים סיים בהו,-1
שאין התנור טמא אלא,-1
הנוסחא אפילו גבוהות מן הארץ,-1
מבזיז שקנה מיטלטל,-1
פעולתה ברוב נכחיותה,-1
אע''פ שחולדה וברדלס מצוי,-1
ט''ז דאהלות כוש שהוא תחוב,-1
רבינו סובר כן שהרי,-1
טמא משום מדור העכו''ם אבל כשלא,-1
לא לטהר לא,-1
אחד ומשום חומש אחד לא דק,-1
וכשיעור תחת ארובה הכל טמא ואם,-1
לענין מה או מסמר,-1
יקלו חכמים לטהר מה,-1
כל כך עד שנפרך טהור ובפ''ג יתבאר:,-1
ובין אבר מן המת,-1
באויר וכזית מן,-1
וקטבליא: ועל מ''ש רבינו,-1
בהם אבל באהל,-1
לפרש מפני שדבר פשוט,-1
חלון שהוא לאויר,-1
וכן פירש ר''ש,-1
"המשנה (פ""ט מ""ג) היתה גבוהה מן הארץ",-1
ד'): וכתב הראב''ד א''א אמת,-1
בינונית לדעת רבינו היינו,-1
שהטומאה מאהלת חוץ למעלה,-1
שופע ויורד וכלה עד כאצבע ופי',-1
רבינו אין בהם פותח,-1
מגבו לא היה לו דין אהל,-1
שהוא רחב טפח,-1
"מ""ב): וכן כל",-1
בוקעת ויורדת והחבית טמאה,-1
הלכה מפי השמועה לפי שנאמר כל הנוגע,-1
הוא אהל וחוצץ,-1
יקרא מוכני והנה זה המוכני,-1
שכן מצינו בדברי הימים בים שעשה שלמה,-1
עקיבא אמרו דנדה מטמאה באבן מסמא וה''ה,-1
טפח מטמא יותר דמטמא כל סביביו וכמ''ש,-1
אהל להביא הטומאה,-1
טפי משמע בהדיא,-1
כל בבי דהאי,-1
אינו נעשה טמא,-1
דאהלות פרק י''א: היתה הקדרה מונחת,-1
שם רבינו הגלגל שבזה המגדל,-1
דעדיות (משנה ג'),-1
עד שיהא במקום אחד מלא מקדח:,-1
מאחר שהוא רעוע אלא חכמים גזרו בו,-1
וכלי גללים וכלי אבנים וכלי אדמה הבאים,-1
אין האהל מתחשב כך פירש ר''ש,-1
רבינו ופירושו מרווח בפי' דמתני',-1
מה דתנן בנתון תחתיה או,-1
שסתם כל הפחת,-1
היה אדם מבפנים או,-1
רבינו שמשון והרא''ש,-1
חוצץ בפני הטומאה אבל אם היה פחות,-1
וכן אם הטומאה,-1
הטומאה טמאים ואם היתה טומאה,-1
בשר כזית מטמא כמת שלם והראב''ד,-1
בד' טפחים וגם רבינו סמך,-1
שאם תעלה ואין,-1
עליו כדי להעלות ארוכה בחי,-1
משום דתנן שדה שנחרש,-1
בקנה יותר מבזיז שקנה מיטלטל,-1
בתוך הבית ג',-1
בתלושין אי הוכשרו לא חייצי ואי לא,-1
ויטמא תחת הקדרה ג''כ והוא אמרו הכל,-1
מיירי כמו ברישא ופשיטא נמי,-1
היה אדם מוטל על הארץ,-1
בבבא זו ובבבא,-1
וי''ל דאפילו תימא,-1
עומד גם סתם עמוד אינו חלול,-1
כשהיה האבר שלם,-1
טמא לכל החלוקות קאי דבכל חלוקה,-1
וכו' עד כלים,-1
על הארץ וכו',-1
טמא הקדים לומר דהיינו דוקא כשיש,-1
אדם וכלים נעשים,-1
נעמוד על פירושן כי אין ספק,-1
דדוקא ביש לה דין אהל דהיינו,-1
גבה מבחוץ וכן אינה עוברת,-1
שני תנורים וחדש באמצע וכו' בא להכריע,-1
חסר בדפוס תיבת אלף וכך,-1
יחפור עלה כ' ואין,-1
טמא נוסחא זו נכונה מהאחרת,-1
את הטומאה וחוצצין בפני,-1
והרא''ש במחזקת מ' סאה,-1
לקנה ולאספתי ולנר שיעורו,-1
כלומר מליאה קש,-1
במת ואע''פ שבסוף פרשת פרה כתוב,-1
בין פיה לתקרה פותח,-1
נסתלק מה שהשיג הראב''ד על,-1
טומאתן מדברי סופרים והתנה שיהיה סתום,-1
יוצא בקל יותר ממה שנכנסת ואע''פ,-1
טפח דין כלי יש לה,-1
ואין דברי הראב''ד מובנים לי ואפשר דלטעמיה,-1
ואין בה רוחב,-1
גבי ארונות של,-1
מידי בפיה לפנים,-1
נגע טמא וצ''ע,-1
ועוד דרבינו לישנא דמתני' נקט,-1
טפח ה''ל טומאה,-1
בארץ וכו' היתה גבוהה,-1
לי שהיתה הטומאה על התחתונה,-1
ובשיניו של מת נטמא ומשמע לרבינו דה''ה,-1
דתנן גבי היתה מוטה,-1
כוותיה והוה לי' תרי לגבי רבי דמצריך,-1
באהל וכחצי זית מתחתיו וכחצי זית מעל,-1
רבינו שמשון והרא''ש וז''ל הרא''ש,-1
בסוף אהלות: חצר שהיא טמאה משום,-1
התם דאפילו מאן דאמר,-1
היתה גבוהה מן הארץ טפח,-1
שני הסימנים וצריך לומר שרבינו מפרש דהותזו,-1
מאלו דינה כרצוצה ושפיר מיקריא,-1
משנה טומאת אהל אינה בשאר טומאות,-1
שאינם מהגולל והדופק ועל,-1
פותח טפח כו' א''א,-1
שהוא תחת קורות הבית בד''א בזמן שיש,-1
וזה נראה מדבריו בסוף פרק ד' משאר,-1
ועל מ''ש רבינו היתה גבוהה מן,-1
והטהור מלמטה מטמא שנים,-1
וכך היא הנוסחא,-1
[מ''ד] היתה גבוהה מן הארץ טפח טומאה,-1
ה') אלו שאם חסרו טהורים וכו' אבר,-1
לשטח המשקוף מבחוץ עד שאילו,-1
שמאחר שמטמא במגע,-1
הוא בכוורת גדולה,-1
משנה טומאת אויר ארץ,-1
יהושע ואפשר דאיהו סבר כר''י בן נורי,-1
טמא מה שבתוך המגדל שהרי,-1
תוך הבית והכא מיירי בכולה,-1
ומ''ש והנצל בבשר מטמא,-1
המחבר דלה מים מבורות,-1
אמר שמואל שחט בו שנים,-1
טפח נכנס תחת השקוף וכשתהיה ההנחה,-1
כתב הראב''ד והתקרה שע''ג,-1
תחתיה כלים שע''ג טמאים:,-1
טמא ומיהו לאו,-1
פליגי עליה והלכתא כוותייהו וכ''פ בפי',-1
עקיבא אמרו דנדה מטמאה,-1
מהן פותח טפח ואין ביניהן פותח טפח,-1
הכל טהור זו היא,-1
ג' דאהלות וביאור דברי,-1
עד התהום טמא היינו מפני שהיא מונחת,-1
בתוך עץ וכיוצא בו,-1
על גביו וכלים תחתיו כל כלים שתחתיו,-1
טפח וטומאה בתוכה,-1
מבחוץ כיון שאינה גבוהה מן הארץ,-1
במשנה שנינו רשב''ג,-1
לקבל מעזיבה רואין אותן,-1
היא למעלה מי''ב טפחים אלא,-1
מטפח ואנו צריכים הטומאה טפח ואמנם זה,-1
גבוהה טפח אין הטומאה,-1
חוצצת ומצלת על,-1
חדש ועודף מכל צדדיו,-1
עושה בית הפרס ואיני יודע למה,-1
המשנה שלא לכפול הדברים: כוורת שהיא,-1
גרוגרות וכו' עד ואם לאו אינם חוצצין,-1
ונמצא שהן והטומאה,-1
אהלים לטמא אבל לא לטהר לא,-1
בהם כח לקבל מעזיבה רואין אותן,-1
דבאין בעין פותח טפח,-1
קשה דבפירקא קמא דאהלות,-1
כבר קדם המאמר שהיא לא,-1
ועולה וכן קתני נמי בהיתה פחותה וכו',-1
לתקרה פותח טפח שדרך הטומאה,-1
דפתח בכלי אבנים סיים בהו לומר שאף,-1
וגבוהה מן הארץ טפח שוליה וגגה וגג,-1
עובי x הדפנות וכו' וכאשר היתה טומאה,-1
שהיא נכחי לטומאה לבד לפי שהטומאה,-1
הצדדים טהור מפני שטומאתו בוקעת ויורדת,-1
אהל אבל בחור או בחלון שבין,-1
שותף וכו' עד ושל חבירו אינו עושה,-1
וזה לשון רבינו בפירוש המשנה בטח,-1
הארון וכו' עד,-1
ואחריו מיירי בנחרש ותו דבאבד מאי אפילו,-1
מתוך השיפוע הנוגע בו מתוכו טמא טומאת,-1
"בפרק ט' דנדה (דף ס""ב ע""ב)",-1
עד כאצבע הואיל ויש באמצעיתו טפח,-1
גדולים שהם ראויים לקבל ועי''ל שרבינו,-1
מה שפירש בלשון אפילו,-1
לצירוף יד ואפשר דמשמע לרבינו,-1
היה לה לבקוע ולעלות,-1
קורקוס דדייק כן רבינו מדקתני מביאה,-1
העכו''ם ואין עליו מחלוקת ואולי,-1
דרך הפתח וכשאין שם,-1
טפח אין חילוק,-1
שאמרנו שעברה טומאה לבית וכל מה שבבית,-1
טפח טומאה תחתיה או,-1
העיר מדור ואיך יטהר ולכן נראה,-1
בתוכה ותחת דפנה,-1
המחבר שאין שום,-1
ומה שכתב הנוגע בו,-1
כולה טמאה יותר מטומאת,-1
בינונית אלו הן הסככות,-1
היא על גבה והא תנן ברישא,-1
כסף משנה היה עצם אחד אפילו,-1
רבנן עליה הא קי''ל כ''מ,-1
משנה פי''ו דאהלות:,-1
הפך ממ''ש בשמו,-1
ומה שכתב והוא כראש גדול של,-1
אין טעם ולא ריח בזה,-1
בשקצתה בתוך פתח,-1
על הרריה ועל אבניה כי לא,-1
שקודם זו חסר מכאן,-1
ויורדת ועל גבה אף כנגד הזית טהור,-1
בוקעת ויורדת והחבית טמאה תחת דפנה מבחוץ,-1
וכו' ואלו שאינם ממעטים וכו' ובפרק,-1
אוכלת בפתח שלש אצבעות,-1
נעשים אהלים לטמא אבל,-1
לרבי אלעזר ורבי,-1
ויש בספרים שלנו בדברי רבינו,-1
מוטה על צדה ואין בין פיה לכותל,-1
טמא ומה שהוא,-1
טמא שהרי טומאה באויר הבית,-1
תטמא יאמר הנה תוכה טמא או,-1
בהדיא דדוקא ביש לה,-1
לקצת דברים ואינה,-1
כל סביבותיו טהור עכ''ל:,-1
משנה (ו-ז) עכו''ם שחרש קבר וכו' עד,-1
לכפול הדברים: כוורת שהיא בתוך הפתח,-1
"ס""ט) ושנינו בפ''ב",-1
בית בבית וכלים שבינו לבין,-1
בארובה פותח טפח וכו' וכנגד,-1
העליון ביניהם בלבד,-1
הוא נסמך עליו ולזה יקרא בטח,-1
שבבית פשיטא דטמא שהרי הטומאה,-1
וכיון דקי''ל דכלים נעשים,-1
ועוד דלא שייך,-1
לאהל ותורת בית עליו לענין לחוץ בפני,-1
את הטומאה טהור שהרי,-1
וכו' קנה שע''ג הפתח,-1
היא עצמה והיאך תציל,-1
חוצץ אעפ''י שהטומאה תחתיה הוה,-1
הוא דוחק בלשון ותו דמאי קמ''ל,-1
וכן העכו''ם אינו נעשה,-1
משום דתנן שדה שנחרש בה קבר ניטעת,-1
קבר אח''כ מצאתיו בספר מוגה: וכתב,-1
מקום לטומאה לצאת הילכך הטומאה,-1
הראב''ד מובנים לי,-1
שמטמא במגע ובאהל ממילא משמע שמטמא,-1
משום דנשברה מפרקת ורוב בשר,-1
יודע מה ראה לפרש מתוכו,-1
ויש לומר דלעולם,-1
וגבה טהור בתוכה או על,-1
טומאה באחד מהם כלים שבכולם,-1
אחד מלא מקדח:,-1
החי והשתא ניחא,-1
הכל כי נתערבה הטומאה משא''כ,-1
פשוטים וכך פירשוה הר''ש,-1
כל שבאויר תוכה טהור חוץ,-1
וכיון דקי''ל דכלים,-1
עצמה לאצבתי אבל,-1
להעתיק פה מה שכתבתי,-1
מבחוץ כל שהוא כנגד הזית תחתיה,-1
על מה שתחתיה ועל גבה ופקוקה בקש,-1
לא חייצי ואי לא הוכשרו,-1
בשקוף פותח טפח,-1
במחזקת מ' סאה שדינה שוה,-1
גבה כנגדו עד הרקיע טמא,-1
ואם היתה הטומאה תחת דפנה,-1
היא וגג הבית אהל אחד וכיון שאמרנו,-1
גם על דין,-1
טומאת עצמות מטומאת בשר שהבשר הפורש מן,-1
מבחוץ כל שהוא כנגד הזית,-1
כאן פתיות גדולה עכ''ל,-1
הרמב''ם ז''ל בפי''ט מהלכות טומאת,-1
והבית טהור וכגון,-1
הטומאה לצדדין ולדברי רבינו,-1
על דבריו בשום מקום לא מצאתי,-1
שדרך רבינו בספר הזה,-1
המת נתון תחתיה או,-1
הרי הם כאהלים ואינם ככלים,-1
טפח למה עלייה טהורה מ''ש,-1
כל אכסדרה היא,-1
דגם על גבה טמא מיהו,-1
הוא והמטה שנוגעת בו,-1
טפח הוא דקאמר דאינה ככלים אבל באינה,-1
שהיא יושבת על שוליה שבסוף פרק,-1
בארונות של עץ מגולים על פני,-1
אחר: ועל מ''ש רבינו היתה גבוהה מן,-1
זה מיירי בבאה,-1
בזמן שיהיה במקום,-1
אלא שאין שם כדי,-1
(משנה ג') ופ''ד דזבים,-1
גבי מת למדו שמטמא בהיסט,-1
בפירוש המשנה אבל,-1
גושה בלבד וכו',-1
דקתני רישא וכל שאינו,-1
הרב ר' אברהם בן דוד,-1
דקי''ל דכלים אינם,-1
רבינו בדוחק: וכן,-1
היה מביא את הטומאה בכל,-1
גם זה שם:,-1
העליון גבוה מן,-1
דמדור הוא בית אחד ושינתה התוספתא,-1
ארבעים סאה עסקינן הרי היא נעשית אהל,-1
כיצד אהל שהוא שופע,-1
אבל הנטמא באוירה,-1
אינם חוצצים בפני הטומאה א''כ,-1
טמאים וכבר השיגו הראב''ד וכתב שהגירסא,-1
שלקמן בפרק זה אבאר,-1
נכנסת לתוכה הכל טמא,-1
שיעורו מלא מקדח גדול של לשכה ובפי''ז,-1
שאבד בה קבר אינה ניטעת,-1
אין לה דין טומאה רצוצה,-1
ויורדת פי' ארובה שהיא לאויר וקדרה,-1
הטומאה ולפיכך דייק,-1
המגדל וכו' אם יש,-1
באהל המת וע''פ מה שנתבאר,-1
וכאן פיה לפנים: ועל מ''ש,-1
עיון: תו איכא למידק בפירוש הרמב''ם,-1
גם כל מה,-1
לטהר לא עדיפא קדרה,-1
מזה האבר ואע''פ,-1
או מסמר ינעול בו הפתח הוא אשר,-1
דאהלות ואיתא בפ''ק,-1
תחת דפנה ומקצתו,-1
טפח אם הכלי או הלוח העליון גבוה,-1
כלי שהיא פחותה או שהיא מחזקת ארבעים,-1
כאן תמה אני איך הוא,-1
בעודם מאהילים על המת,-1
שיכול אדם לרבע תחת,-1
שיהיה שם פותח,-1
בתוך הבית לא יציל עליה האהל שהשורש,-1
יוצא מזה ומזה,-1
הרי הוא כאבן,-1
טהורים וכו' אבר מן החי שחסר,-1
אם יש בה,-1
גזרו בו לחומרא דהיינו להביא,-1
על רבינו שכתב ואם,-1
כסף משנה קורה שהיא נתונה מכותל,-1
טהורים וכ''כ בתוספות פ''ק דסוכה,-1
וכו' היתה גבוהה,-1
דבלאו הכי תני תרתי פחותה ואפוצה אבל,-1
שהוא אהל הוי כאילו היא וגג,-1
מן הארץ טפח אם הכלי,-1
יקברו בו ואמנם יעמדו בו בזמן מהזמנים,-1
בתוך הבית והכל טמא דקתני,-1
אינם חוצצים אלא אם כן,-1
הבית וקדרה נתונה תחתיה שאם תעלה ואין,-1
נורי מטהר ומשמע,-1
גבה הכל טמא א''א חסר,-1
היה העליון עודף על התחתון פחות,-1
לטומאה לצאת הילכך הטומאה בוקעת ויוצאת,-1
למעלה בכוורת אבל,-1
העכו''ם אינו נעשה,-1
כדאיתא בפרק במה מדליקין ואין דבר,-1
במ''ש כאן וכל,-1
כל אדם בקיאים בכך ויודעים שמותר לנטוע,-1
בין פי העליונה לקורות פותח טפח: היתה,-1
הנמכרת עם הראש שאין,-1
באהל לא יטמא,-1
ומ''ש אפילו היה כרוחב אגודל,-1
והרא''ש במחזקת מ' סאה שאינה מקבלת,-1
טומאה בתוכה הבית טמא דאפילו אם היתה,-1
אהלים החוצצים בפני הטומאה דבקרא קבר,-1
ויהיו כלן דבוקות,-1
כלי עץ אתא וסמך על,-1
מה שאנו אומרים שאין,-1
הרא''ש דלא נפקא לן מידי בפיה,-1
דאינה כלי חוצץ גגה בין,-1
השיעורים שבמתניתין לטומאה וכמו שמבואר בדבריו,-1
טפח ואמנם זה בג' תנאים,-1
ועל מ''ש רבינו,-1
דבריו כי כשהטומאה,-1
שאלו יותר ראויים לחוץ בין בית,-1
במשנה שם בבא זו,-1
כשהטומאה רצוצה אז,-1
בישולו הוי בכלל לא,-1
הטומאה טמא וכיון דבקעה,-1
הבית טהור הכא,-1
מונחים עליה שהרי,-1
חלל טפח וחוצץ בפני הטומאה וקשה דאדרבא,-1
קשיא שאם תעלה והיא נוגעת בשקוף פותח,-1
אלא טומאת ערב,-1
הצדדין ואין מקום לטומאה לצאת,-1
הוצרכנו להבאת הטומאה טפח אלא בזמן,-1
י''ז דכלים על מה,-1
בשם רשב''ג משמע דרבנן פליגי,-1
ובוקעת ועולה וכו': היתה גבוהה מן,-1
מטפח ולמעלה טמא,-1
אהלים לטהר ואילו לא היה,-1
הטומאה בפותח טפח וכו',-1
העלייה והבית טמאים שהרי עירב הטומאה ותירץ,-1
ולגירסת התוספתא קשה מאי,-1
אין בו אלא טומאת ערב,-1
משמע בהדיא דאין תוכה טהור אלא,-1
דאין כלי טמא חוצץ,-1
פותח טפח טומאה תחת אחת,-1
הרמב''ם בפירוש המשנה,-1
ואדם בכלים וע''כ צריך,-1
ובזה הבשר יותר מכזית הנה הוא לא,-1
טפח וא''כ אפילו אין הטומאה גבוהה מן,-1
אהני לה מה,-1
שהוא סובר שרבי לא,-1
זו שוה לאידך בבא דקתני בה,-1
כך הם והוא,-1
ולא הולכות וכן נתבאר בתוספתא,-1
הדפוס חסרון בדברי רבינו וכך,-1
דק ועוד דכל אמתא בריבועה אמתא ותרי,-1
משנה זיז שהוא,-1
לא גזרו עליהם: כתב הראב''ד,-1
טמאים וע''ג כיון דכלי,-1
הרי יש שם חלל גבוה טפח אלא,-1
החיצון וצריך למוחקו,-1
אסי כהבדלת העוף,-1
ובמה אמרו הזיז מביא את,-1
בנחרש ותו דבאבד מאי אפילו,-1
מ''ש רבינו x וכן פחות מכביצה,-1
קנה שע''ג הפתח אפילו מאה אמה,-1
רצוצה והתנה שיהא באויר,-1
ד' וסתומה משלש,-1
אבל קשה שמאחר,-1
אינה פחותה ופקוקה בקש נמי ועוד,-1
דכיון דלאו כלי הוא כמו,-1
כלי וחשיב כאבן וישן דהיינו שהוסק,-1
לפי שאם חסר בשרו,-1
עד שתהא מגעת אפילו כל,-1
קרקעית המגדל והארץ הנה הבית כולו,-1
שבבית וכל מה שתחתיה וכל מה,-1
בפי''ג דאהלות שם וכחכמים:,-1
יודע לשמור מביאה ה''ה דאינו,-1
רואין אותה כאילו היא תחתיה וכשהיא,-1
מ''ש רבינו אבל,-1
אלא על טומאה שהנזיר מגלח עליה,-1
ואפילו הנשאר מן העצם האבר לא,-1
"(דף כ""ח ע""ב)",-1
השקוף וזהו אומרו או מודבקת לשקוף הנה,-1
כברייתו שלא חסר העצם אך,-1
ב' דאהלות: ומה שכתב וטומאתן,-1
שתחת הראשונה טמאים שתחת השניה,-1
בסמוך בית שער,-1
תנן התם אין,-1
טהור כלומר תחתיה והבית,-1
המת נתון תחתיה כנגדו עד,-1
מליאה קש וכיוצא בו עד,-1
וכך הם דברי רבינו כאן אע''פ,-1
לומר שאינו מקבל טומאה שאילו היה,-1
ובשונית טהור איזהו שונית כ''מ שהים עולה,-1
כאילו היא מגולה: ועל מ''ש,-1
תחתיהן או על גביהן נעשים אהלים לטמא,-1
וזאת החבית כבר נטמאה,-1
יאמר יש לי בדין,-1
מטמא אף הקטן משום שנאמר ועל כל,-1
טהור התנור כדתנן פ''ח דכלים,-1
תירוצא סתם דלא כהלכתא כך נ''ל לדחוק,-1
כרצוצה ושפיר מיקריא רצוצה: כלים,-1
ברישא דכשהטומאה על גבה מבחוץ כל שהוא,-1
נעשים אהלים לטמא אבל לא לטהר,-1
והם גבוהות מן הארץ פותח טפח,-1
טומאה לבית אבל התנור טמא,-1
את הטומאה בפותח,-1
פה מה שכתבתי בפירוש משניות,-1
דיש חילוק וכן לרבנן כשגבוהה,-1
בהמה שחט בה שנים,-1
נר או להשקיף ממנו,-1
הנוסחא הנכונה אם,-1
ועוד היאך אפשר לטמא,-1
ט''ס וצריך לכתוב וכנגד הטומאה במקום,-1
הטומאה תחתיה כיון שהיא גבוהה טפח וע''ג,-1
העושה מקום בכותל וכו',-1
דכלים נעשים אהלים לטמא אבל לא לטהר,-1
על טפח דאי לאו הכי,-1
טהור שמאחר שהיא גבוהה מן הארץ,-1
אל יחמיר זה,-1
דאהלות (משנה א'),-1
בידי אדם וכו',-1
עצמו כשהוא נקרש יש סביבותיו צלול,-1
כתבו כדבריו מ''מ,-1
וזו הבבא האחרונה,-1
הרי הוא כבשר,-1
מקבל טומאה וגם אינו כלי הרי הוא,-1
רבינו אבל כל,-1
במחוברים איירי דומיא דסיפא דאי,-1
טומאה שנכנסה לו דרך עינו,-1
הטומאה לבית: וכתב עוד אר',-1
תחתיה כלים שעל,-1
העליון הנכחי אליו וכן אם,-1
להביא טומאה מדבריהם,-1
דרך פי התנור לבית,-1
אבל כשאינה רצוצה,-1
דרך פי התנור לבית וב''ה לא מחמרי,-1
בקנה יותר מבזיז שקנה,-1
יש בהיקפו שלשה טפחים,-1
וכו' טומאה תחת העליון ביניהם,-1
מעזיבה בינונית שאינו אהל מאחר שהוא,-1
פ''ג דאהלות ומימרא,-1
בו הפתח הוא משונה,-1
שהוא אהל חוצץ הכוורת,-1
כך מצאתי בדברי רבינו בספר מוגה וכך,-1
הוא בכותל לא בגג ומשיג,-1
צדה איירי ומקצתה,-1
נפש אטומה הנוגע בה,-1
דאהלות ואיתא בפ''ק דמועד,-1
טפח הכל טמא ואם,-1
ואם היתה טומאה על גביו וכלים,-1
פיה וגג הבית אהל,-1
כל גג הבית מצפון,-1
עד הרקיע טמא שהרי,-1
נטמא קודם שסתם הנקב:,-1
אמה מביא את הטומאה,-1
כאן ט''ס וצריך,-1
לא כן ליתני,-1
חי הוא ובפרק העור והרוטב,-1
עליו קוברי המת בש''א הכל טמא,-1
משבש המשנה מדעתו וכו',-1
וכן בינו לבין,-1
מגביהים אצבע למעלה מאמצע,-1
היינו לומר דגם,-1
פותח טפח וכו' וכנגד כל,-1
כחצי זית מאחריו הנוגע בו,-1
הנכונה בספרי רבינו והיא תוספתא,-1
הכל אהל אחד והילכך טומאה באחד מהם,-1
סאה כתבה גם רבינו ואפשר שהטעם,-1
זה הוא פי' רבינו,-1
ואם לאו מונים בו כדרך,-1
ר''ל בין הכותל ואחורי,-1
דכתב אם רגלו קדמה את הטומאה,-1
מדור העכו''ם לא חשש לה עכ''ל ואני,-1
הרי היא כחיה,-1
גבוה טפח אלא שלפי שאין,-1
היא דכרבי יהושע ס''ל לכך קראו מוציא,-1
כסף משנה התחיל לחרוש את הקבר וכו',-1
מהארובה הוא נסמך עליו ולזה,-1
לאחריו ג' אצבעות טומאה שם,-1
במשנה שלישית כשהיתה פחותה ופקוקה,-1
תחת אחת מהם,-1
אלא דהתם איירי בשקצתה תוך,-1
אם היה אותו הנקב טפח על טפח,-1
כלים שעל גבה טהורים וכן טומאה,-1
כלו לאהל המת,-1
דאהלות (משנה שם),-1
ולא ככלי א''כ כי אינה פחותה או,-1
כאשר ישקיף מהארובה,-1
גבי הא דתנן דרחיים,-1
ידו או אפשר דנגיעה,-1
אוהלים לטמא אבל לא לטהר,-1
לטהר כמו שנתבאר בפי''ב: ועל,-1
הכניסו במבוכה זו ודברי רבינו מבוארים,-1
גביהן מביאין ולא,-1
טמאים ואם היתה טומאה על,-1
ועולה בוקעת ויורדת היתה גבוהה מן הארץ,-1
דנשברה מפרקת ורוב בשר עמה הא לאו,-1
לטהר כשהיא בתוכה או על גבה רואין,-1
ואין כן דעת,-1
כי אין ספק דבשוכב,-1
בפירוש משניות פ''ט דאהלות,-1
בשר הפורש ממנו ועצם,-1
צריכים לדלג עליהם: ומ''ש,-1
צד אלא אהל,-1
הבית אהל אחד וכיון דכלים נעשו אהלים,-1
כסף משנה שדה שהוחזקה שהיא בית הפרס,-1
כלל ויהיה דינו שוה לגמרי,-1
רוב שנים [ומפרכסת] מטמאה טומאת אוכלין,-1
דאמרן בפירקין דאין דרך,-1
נתונה מכותל עד,-1
נתערבה הטומאה משא''כ,-1
טמא אלא הבית בתוכה,-1
"ג') ובפרק יוצא דופן (דף מ""ג ע""ב)",-1
דכיון דלא מפורש,-1
שאמרו חוצצין ושאמרו אין,-1
בה שנים או רוב שנים [ומפרכסת] מטמאה,-1
מה שכתב בפרק,-1
או בדופק עצמם לא הנוגע בצדדים,-1
מדור העכו''ם אבל כשלא דר,-1
ח' חומשים ואם באת לעשות,-1
ממנו מי שירצה,-1
שלא תהיה זו חמורה מהזיז אשר,-1
ולענין שתבקע ותרד למטה חשובה,-1
דנגיעה היינו צירף ידו שכתב,-1
י''ל דההיא דהתרפו,-1
טומאה חשיב כסתום דבכל דוכתא,-1
גם זה שם במשנה וטעמא משום,-1
לבד לפי שהטומאה לא הראתה פעולתה באהל,-1
טפח מודה ר''ע דטמא והראב''ד מפרש סיפא,-1
לכלי דרך נקב קטן וכו' וב''ה סברי,-1
ואע''פ שאין בארובה פותח טפח לא אמרינן,-1
כנגד קרקרותיה טומאה בוקעת ועולה,-1
טומאה תחתיה בתוכה או על,-1
למלאכה: כתב הראב''ד א''א,-1
ר''ל כל מקיפה ולזה היה כנגד פיה,-1
"ס""ב ע""ב) ופרק הגוזל ומאכיל אמרו",-1
טמאים טומאה באכסדרה רבי יהושע,-1
אפילו לפי שיטתו שסובר שכל,-1
בים שעשה שלמה עשר,-1
הארץ גבוה י''ב,-1
בו בזמן מהזמנים מעט,-1
שאבן מסמא הוא שהכלים למטה ואבן,-1
שיהיה סתום לאפוקי שלא יהא פתוח מן,-1
פ''ח דכלים בש''א,-1
זה הנוגע בדופק,-1
זה המחבר דלה מים מבורות,-1
ואני אומר אין ספק שפירושו,-1
שעל גבה טהורים וכן אם הטומאה,-1
לחומרא דהיינו להביא,-1
דאדרבא פותח טפח,-1
טמא וכל שאינו כנגד הזית תוכה והבית,-1
ובישן טמא וכו',-1
אינו מטמא אותם שאין,-1
מלמטה מטמא שנים ופוסל אחד דזב,-1
שהעיקר הוא הכל טמא לפי שהוא,-1
ולא תיקשי לן עוף מי,-1
דהותזו ממש היינו,-1
ומ''ש היתה הטומאה בתוך,-1
בהדי כלי תני,-1
שיבדק א''א במשנה שנינו רשב''ג אומר,-1
דברי רבינו כאן,-1
אצבעות ועל שאר הפתח אין זיז שאם,-1
הראב''ד בזה שעדיין יקשה,-1
עצמו לא אמר ג''כ שחסר בשרו לפי,-1
ממנה תו לא מטמאה משום,-1
דרו בחצר ואינה טמאה הילכך,-1
אם הטומאה על גבה כלים שבכולם,-1
חזק ויש בו כח לקבל,-1
חופרים הקברות ולפעמים היו רבים שהיו,-1
רואים את הטומאה,-1
ואם היתה הטומאה בתוכה או על,-1
טפח וא''כ אפילו אין,-1
העליון כנגדו ועד הרקיע טמא,-1
הכל טמא אלא לפרש וכבר כתבתי,-1
ודלא כפירש''י: נשברה מפרקתו ורוב בשרה,-1
הנה הבית כולו טמא לפי,-1
בכל אחד מהן פותח טפח,-1
ומ''ש וצ''ל כלי חרש זה מאוס,-1
הותז לגמרי כפשטיה,-1
